"jobId","skill"
"240925933967","Business Analysis"
"240925933965","Python"
"240925933954","GCP"
"240925933916","Python"
"240925933916","Statistics"
"240925933908","Statistics"
"240925933908","GCP"
"240925933908","Python"
"240925931100","Data Visualization"
"240925930307","Azure"
"240925929223","Python"
"240925928388","Python"
"240925928388","SQL"
"240925928388","Kafka"
"240925927923","GCP"
"240925927920","Power BI"
"240925927920","SQL"
"240925927920","Data Visualization"
"240925927920","Python"
"240925927900","Python"
"240925927900","SQL"
"240925927891","GCP"
"240925927885","Statistics"
"240925927885","SQL"
"240925927884","Python"
"240925927880","GCP"
"240925927877","GCP"
"240925927876","Python"
"240925927875","GCP"
"240925927868","Python"
"240925927868","SQL"
"240925927866","GCP"
"240925927851","GCP"
"240925927841","Excel"
"240925927836","Statistics"
"240925927817","SQL"
"240925927817","Business Analysis"
"240925922383","GCP"
"240925921146","NLP"
"240925921146","Machine Learning"
"240925921146","Python"
"240925920911","Excel"
"240925920897","Python"
"240925920881","GCP"
"240925920878","Python"
"240925920878","Machine Learning"
"240925920875","GCP"
"240925920869","Statistics"
"240925920869","Python"
"240925920863","Python"
"240925920863","Machine Learning"
"240925920860","GCP"
"240925920855","Statistics"
"240925920833","Statistics"
"240925920833","Python"
"240925920827","Power BI"
"240925920827","Tableau"
"240925920819","Data Visualization"
"240925920819","Statistics"
"240925920800","Statistics"
"240925920795","Statistics"
"240925920794","GCP"
"240925920788","Statistics"
"240925920788","Python"
"240925920178","SQL"
"240925920173","Statistics"
"240925920171","GCP"
"240925920159","Python"
"240925920154","SQL"
"240925920147","SQL"
"240925920143","GCP"
"240925920140","SQL"
"240925920130","SQL"
"240925920115","GCP"
"240925920112","GCP"
"240925920108","SQL"
"240925920077","GCP"
"240925920075","SQL"
"240925919173","Statistics"
"240925919166","Python"
"240925919153","GCP"
"240925919141","GCP"
"240925919140","SQL"
"240925919140","Statistics"
"240925919138","SQL"
"240925919132","GCP"
"240925919122","GCP"
"240925919117","GCP"
"240925919115","SQL"
"240925919115","Tableau"
"240925919110","SQL"
"240925919110","Tableau"
"240925919106","GCP"
"240925919104","GCP"
"240925919097","Python"
"240925910697","Azure"
"240925910697","GCP"
"240925910696","Azure"
"240925506954","SQL"
"240925506934","SQL"
"240925506934","GCP"
"240925506882","SQL"
"240925506882","Excel"
"240925506879","Excel"
"240925506707","SQL"
"240925506704","SQL"
"240925506318","Spark"
"240925506318","SQL"
"240925506318","Machine Learning"
"240925506123","Data Visualization"
"240925503692","Excel"
"240925503692","Machine Learning"
"240925503585","Snowflake"
"240925503430","SQL"
"240925503423","Excel"
"240925503228","SQL"
"240925503146","Excel"
"240925502714","GCP"
"240925502687","Excel"
"240925502680","Excel"
"240925502678","SQL"
"240925502656","SQL"
"240925502613","SQL"
"240925502471","Excel"
"240925502435","SQL"
"240925502417","SQL"
"240925501830","GCP"
"240925501829","GCP"
"240925501175","Python"
"240925501152","SQL"
"240925501150","SQL"
"240925501148","SQL"
"240925500714","SQL"
"240925036720","Python"
"240925035635","Excel"
"240925034932","SQL"
"240925034848","Excel"
"240925034574","SQL"
"240925034498","SQL"
"240925034498","Python"
"240925034052","Excel"
"240925033731","Airflow"
"240925033731","Spark"
"240925033731","AWS"
"240925033731","Python"
"240925033731","SQL"
"240925031912","SQL"
"240925031271","Python"
"240925026035","Excel"
"240925025428","A/B Testing"
"240925022284","SQL"
"240925022284","Python"
"240925021498","Excel"
"240925021299","AWS"
"240925019614","AWS"
"240925019507","Power BI"
"240925019507","Excel"
"240925017793","AWS"
"240925012214","SQL"
"230925936582","Azure"
"230925935807","A/B Testing"
"230925935806","A/B Testing"
"230925934862","Excel"
"230925934862","Power BI"
"230925931575","GCP"
"230925925982","SQL"
"230925925650","Azure"
"230925925242","SQL"
"230925925208","Excel"
"230925917583","Azure"
"230925916988","SQL"
"230925916988","Python"
"230925915475","Power BI"
"230925910339","Azure"
"230925910310","ETL"
"230925910310","SQL"
"230925508285","LLM"
"230925508285","SQL"
"230925508149","GCP"
"230925508149","Kafka"
"230925508149","SQL"
"230925508123","Python"
"230925508123","SQL"
"230925507761","Excel"
"230925507708","Excel"
"230925507147","Excel"
"230925506780","Excel"
"230925506780","Data Visualization"
"230925506645","Python"
"230925506464","Excel"
"230925506331","Business Analysis"
"230925506198","Business Analysis"
"230925506092","Python"
"230925505999","Azure"
"230925505999","AWS"
"230925505756","AWS"
"230925504843","Business Analysis"
"230925504739","Business Analysis"
"230925504739","SQL"
"230925504739","Excel"
"230925504540","Python"
"230925504540","SQL"
"230925504539","Python"
"230925503737","Excel"
"230925501106","Excel"
"230925500987","GCP"
"230925500987","Machine Learning"
"230925500823","Excel"
"230925037459","SQL"
"230925037459","Azure"
"230925036558","Excel"
"230925036118","GCP"
"230925036112","SQL"
"230925036088","GCP"
"230925036065","GCP"
"230925035542","Azure"
"230925035542","Power BI"
"230925035409","Excel"
"230925032700","Power BI"
"230925030479","Excel"
"230925028196","Excel"
"230925027506","Excel"
"230925025598","Excel"
"230925022544","Business Analysis"
"230925019315","AWS"
"230925016073","AWS"
"230925013838","Python"
"230925013651","Python"
"230925013651","SQL"
"230925013175","SQL"
"230925013175","Python"
"220925001932","SQL"
"220825013643","SQL"
"220825013643","Python"
"220724910340","Excel"
"210925005032","Excel"
"210224010471","Excel"
"200825037141","Power BI"
"200825037141","Data Visualization"
"200825037141","Python"
"200825037141","Excel"
"200825000025","SQL"
"190925008557","AWS"
"190925008557","Azure"
"190925008557","Python"
"190425003047","SQL"
"190425003047","AWS"
"190425003047","Azure"
"180925031722","LLM"
"180925026520","Excel"
"180925011315","Excel"
"180825007377","Excel"
"150725017739","Excel"
"140524008387","SQL"
"131224015674","Excel"
"110825021888","AWS"
"110825000044","AWS"
"110825000044","Python"
"110625030242","ETL"
"110625030242","SQL"
"100925030751","Azure"
"100925030751","Spark"
"100925030751","Python"
"90725001701","Excel"
"90323004959","SQL"
"80925019671","Excel"
"70825021831","Excel"
"70425009433","Python"
"70125004866","Excel"
"50825016344","Business Analysis"
"50325918879","AWS"
"40925029736","AWS"
"40925029030","KPI"
"30925022252","AWS"
"30925022252","Python"
"30325012319","SQL"
"20925927793","Python"
"20925927793","AWS"
"20925927793","SQL"
"20925927793","Kafka"
"20925927793","NumPy"
"20825010494","Excel"
"20725019103","Machine Learning"
"250925037066","Excel"
"250925003507","Python"
"240925023647","AWS"
"240925018125","SQL"
"230925936349","Python"
"230925936349","Azure"
"230925507752","Excel"
"230925504882","Power BI"
"230925504882","Excel"
"230925501480","Python"
"230925501480","NLP"
"230925501480","Machine Learning"
"230925023712","Excel"
"180925021075","Azure"
"10825018130","Excel"
"10825018130","Power BI"
"10425005904","KPI"
"230925500907","Excel"
"200825017605","A/B Testing"
"80525004609","Power BI"
"80525004609","Tableau"
"31025019740","SQL"
"31025011843","AWS"
"31025011843","Kafka"
"11025502703","Machine Learning"
"11025502485","Snowflake"
"300925024647","Tableau"
"300925021581","Python"
"300925018960","Excel"
"300925017581","SQL"
"300925016958","Python"
"300925016465","Python"
"300925013776","SQL"
"290925500784","SQL"
"290925005148","Excel"
"290925005148","Business Analysis"
"280925004156","Excel"
"280825014596","Python"
"260925503666","Excel"
"260925011414","Python"
"260925008774","AWS"
"260925008774","Python"
"250925509140","Spark"
"250925031891","Azure"
"250925031891","Spark"
"250925031891","SQL"
"250925031331","Azure"
"250925031331","SQL"
"250925030943","Azure"
"250925030943","SQL"
"250925030943","AWS"
"250925021644","Azure"
"250925011643","Python"
"250925011643","Azure"
"240925503151","Machine Learning"
"240925502634","SQL"
"240925035108","Spark"
"240925035108","Azure"
"240925027336","SQL"
"240925027336","Python"
"240925009022","AWS"
"230925039330","SQL"
"230925037786","Python"
"230925037786","SQL"
"230925013168","AWS"
"230925013168","SQL"
"230925010229","SQL"
"230424006472","Spark"
"230424006472","AWS"
"230424006472","ETL"
"230424006472","Python"
"230424006472","SQL"
"200625014374","AWS"
"160824012300","SQL"
"160824012300","AWS"
"150725026149","SQL"
"150725026149","Excel"
"130925007683","Python"
"130925007683","Power BI"
"130925007637","Python"
"110825005492","Spark"
"110825005492","GCP"
"110825005492","Python"
"110825005492","SQL"
"100925008780","AWS"
"80925007312","SQL"
"80925007312","Python"
"80925007312","Power BI"
"80925007312","Tableau"
"60925014501","Excel"
"50925006424","Python"
"50925006424","SQL"
"31025919410","Python"
"31025916494","Deep Learning"
"31025916494","PyTorch"
"31025500731","GCP"
"31025500731","SQL"
"31025500481","Excel"
"31025500480","Excel"
"31025019778","Kafka"
"31025019778","AWS"
"31025019028","Python"
"31025019028","Pandas"
"31025019028","NumPy"
"31025017873","AWS"
"31025015836","Business Analysis"
"31025013873","AWS"
"31025013169","SQL"
"31025010732","Snowflake"
"31025010732","ETL"
"31025010641","Spark"
"31025010641","Python"
"31025009234","SQL"
"31025008643","Python"
"31025008558","Machine Learning"
"31025008545","Machine Learning"
"31025008174","SQL"
"31025007626","ETL"
"31025007626","SQL"
"31025007626","Snowflake"
"31025004992","Azure"
"31025004725","GCP"
"31025004725","AWS"
"31025004426","SQL"
"31025003989","KPI"
"30825005519","ETL"
"21025007166","Data Visualization"
"21025007166","KPI"
"21025007156","Data Visualization"
"21025007156","KPI"
"11025921897","SQL"
"11025921897","Python"
"11025921897","AWS"
"11025918627","Tableau"
"11025918627","SQL"
"11025918576","Python"
"11025918576","SQL"
"11025916461","Python"
"11025916461","Spark"
"11025916461","SQL"
"11025916461","Tableau"
"11025916461","AWS"
"11025913690","Statistics"
"11025913686","Spark"
"11025913686","ETL"
"11025913686","Python"
"11025913686","AWS"
"11025912771","Python"
"11025912771","Spark"
"11025912487","Python"
"11025502569","Excel"
"11025502569","SQL"
"11025502074","Excel"
"11025501027","SQL"
"11025500975","SQL"
"11025024159","SQL"
"11025022192","Python"
"11025021924","SQL"
"11025020963","Azure"
"11025019233","GCP"
"11025018702","ETL"
"11025016073","AWS"
"11025016061","Kafka"
"11025015057","Azure"
"11025015057","Spark"
"11025015057","Databricks"
"11025015057","SQL"
"11025013813","Power BI"
"11025013813","Excel"
"11025013813","SQL"
"11025013191","Python"
"11025010336","Machine Learning"
"11025010336","Deep Learning"
"11025010336","Python"
"11025010336","TensorFlow"
"11025010336","Pandas"
"11025009900","SQL"
"11025009900","ETL"
"11025009706","SQL"
"11025009706","Python"
"11025009706","Machine Learning"
"11025009528","Power BI"
"11025009266","Azure"
"11025009243","ETL"
"11025009243","Snowflake"
"11025009243","Python"
"11025009243","SQL"
"11025009243","AWS"
"11025009192","SQL"
"300925505034","Power BI"
"300925505033","Excel"
"300925500166","SQL"
"300925030868","AWS"
"300925030667","Python"
"300925030667","SQL"
"300925026460","Snowflake"
"300925026460","Tableau"
"300925026460","Python"
"300925026460","SQL"
"290925915098","Python"
"290925914552","Machine Learning"
"290925913303","Python"
"290925911818","Azure"
"290925911776","SQL"
"290925503373","Machine Learning"
"290925503158","Excel"
"290925502510","Excel"
"290925026910","AWS"
"290925006370","SQL"
"290925003524","Excel"
"270925009107","AWS"
"270925008509","Excel"
"270925006086","Excel"
"260925924229","AWS"
"260925924229","SQL"
"260925919211","Excel"
"260925504450","SQL"
"260925504450","Machine Learning"
"260925014628","Excel"
"260825917801","AWS"
"260825917801","SQL"
"250925932875","Python"
"250925932875","Spark"
"250925932828","Python"
"250925932828","SQL"
"250925932828","Excel"
"250925931752","AWS"
"250925931716","Python"
"250925929779","Power BI"
"250925929779","SQL"
"250925921908","Python"
"250925921908","SQL"
"250925921908","NLP"
"250925921907","SQL"
"250925921256","Python"
"250925921256","Azure"
"250925921020","Statistics"
"250925921020","Power BI"
"250925918439","Python"
"250925918439","AWS"
"250925918236","Kafka"
"250925918236","NLP"
"250925917490","Kafka"
"250925917490","Azure"
"250925908539","Machine Learning"
"250925908539","Statistics"
"250925908539","Databricks"
"250925908539","Python"
"250925908404","Python"
"250925908404","SQL"
"250925509705","SQL"
"250925509676","Business Analysis"
"250925509544","SQL"
"250925509471","SQL"
"250925509114","Business Analysis"
"250925508584","SQL"
"250925507208","Business Analysis"
"250925507164","NLP"
"250925507164","AWS"
"250925501622","Excel"
"250925500873","SQL"
"250925500806","Machine Learning"
"250925500806","SQL"
"250925500681","Excel"
"250925038465","AWS"
"250925038403","Python"
"250925038403","TensorFlow"
"250925038403","PyTorch"
"250925035568","Azure"
"250925035545","Python"
"250925035545","Azure"
"250925035506","Snowflake"
"250925035506","Tableau"
"250925031840","Business Analysis"
"250925031335","NLP"
"250925030423","Azure"
"250925029808","SQL"
"250925029808","Kafka"
"250925028792","SQL"
"250925025695","Power BI"
"250925025695","SQL"
"250925025695","Tableau"
"250925023746","Power BI"
"250925023746","SQL"
"250925023746","Tableau"
"250925019315","SQL"
"250925017790","Azure"
"250925014999","AWS"
"250925014999","Machine Learning"
"250925014100","SQL"
"250925014100","AWS"
"250925014100","Snowflake"
"250925011230","SQL"
"250925006498","Azure"
"250925003525","Excel"
"250825006366","Excel"
"250725021073","Excel"
"240925932863","SQL"
"240925923790","ETL"
"240925923790","Spark"
"240925923790","Power BI"
"240925923790","Machine Learning"
"240925923787","Business Analysis"
"240925921258","Azure"
"240925921258","Machine Learning"
"240925921258","Python"
"240925507897","SQL"
"240925502515","SQL"
"240925501159","SQL"
"240925500607","SQL"
"240925035744","Azure"
"240925035569","Power BI"
"240925035569","SQL"
